region,month,inflation,year,date
KAB KARIMUN,Juli,-1.6,2025,7/1/2025
KAB KARIMUN,Agustus,2.92,2025,8/1/2025
KAB KARIMUN,September,5.53,2025,9/1/2025
KAB KARIMUN,Oktober,4.52,2025,10/1/2025
KAB KARIMUN,November,4.23,2025,11/1/2025
KAB KARIMUN,Desember,4.8,2025,12/1/2025
KOTA BATAM,Januari,3.59,2025,1/1/2025
KOTA BATAM,Februari,3.68,2025,2/1/2025
KOTA BATAM,Maret,2.3,2025,3/1/2025
KOTA BATAM,April,4.09,2025,4/1/2025
KOTA BATAM,Mei,-0.12,2025,5/1/2025
KOTA BATAM,Juni,-1.24,2025,6/1/2025
KOTA BATAM,Juli,0.85,2025,7/1/2025
KOTA BATAM,Agustus,2.86,2025,8/1/2025
KOTA BATAM,September,4.87,2025,9/1/2025
KOTA BATAM,Oktober,5.42,2025,10/1/2025
KOTA BATAM,November,4.25,2025,11/1/2025
KOTA BATAM,Desember,5.33,2025,12/1/2025
KOTA TANJUNG PINANG,Januari,3.07,2025,1/1/2025
KOTA TANJUNG PINANG,Februari,2.68,2025,2/1/2025
KOTA TANJUNG PINANG,Maret,0.75,2025,3/1/2025
KOTA TANJUNG PINANG,April,2.13,2025,4/1/2025
KOTA TANJUNG PINANG,Mei,-1.68,2025,5/1/2025
KOTA TANJUNG PINANG,Juni,-2.46,2025,6/1/2025
KOTA TANJUNG PINANG,Juli,0.3,2025,7/1/2025
KOTA TANJUNG PINANG,Agustus,1.84,2025,8/1/2025
KOTA TANJUNG PINANG,September,4.1,2025,9/1/2025
KOTA TANJUNG PINANG,Oktober,4.64,2025,10/1/2025
KOTA TANJUNG PINANG,November,3.73,2025,11/1/2025
KOTA TANJUNG PINANG,Desember,5.3,2025,12/1/2025
KOTA JAKARTA,Januari,3.4,2025,1/1/2025
KOTA JAKARTA,Februari,1.07,2025,2/1/2025
KOTA JAKARTA,Maret,1.57,2025,3/1/2025
KOTA JAKARTA,April,2.05,2025,4/1/2025
KOTA JAKARTA,Mei,1.61,2025,5/1/2025
KOTA JAKARTA,Juni,2.33,2025,6/1/2025
KOTA JAKARTA,Juli,4.08,2025,7/1/2025
KOTA JAKARTA,Agustus,3.7,2025,8/1/2025
KOTA JAKARTA,September,4.96,2025,9/1/2025
KOTA JAKARTA,Oktober,5.36,2025,10/1/2025
KOTA JAKARTA,November,4.5,2025,11/1/2025
KOTA JAKARTA,Desember,4.17,2025,12/1/2025
KAB BANDUNG,Januari,1.99,2025,1/1/2025
KAB BANDUNG,Februari,0.64,2025,2/1/2025
KAB BANDUNG,Maret,1,2025,3/1/2025
KAB BANDUNG,April,0.92,2025,4/1/2025
KAB BANDUNG,Mei,-0.08,2025,5/1/2025
KAB BANDUNG,Juni,0.35,2025,6/1/2025
KAB BANDUNG,Juli,1.24,2025,7/1/2025
KAB BANDUNG,Agustus,1.59,2025,8/1/2025
KAB BANDUNG,September,2.96,2025,9/1/2025
KAB BANDUNG,Oktober,3.89,2025,10/1/2025
KAB BANDUNG,November,2.81,2025,11/1/2025
KAB BANDUNG,Desember,3.36,2025,12/1/2025
KAB MAJALENGKA,Januari,2.4,2025,1/1/2025
KAB MAJALENGKA,Februari,-0.01,2025,2/1/2025
KAB MAJALENGKA,Maret,-0.72,2025,3/1/2025
KAB MAJALENGKA,April,-0.17,2025,4/1/2025
KAB MAJALENGKA,Mei,1.1,2025,5/1/2025
KAB MAJALENGKA,Juni,1.52,2025,6/1/2025
KAB MAJALENGKA,Juli,3.14,2025,7/1/2025
KAB MAJALENGKA,Agustus,3.68,2025,8/1/2025
KAB MAJALENGKA,September,4.4,2025,9/1/2025
KAB MAJALENGKA,Oktober,4.54,2025,10/1/2025
KAB MAJALENGKA,November,4.65,2025,11/1/2025
KAB MAJALENGKA,Desember,3.73,2025,12/1/2025
KAB SUBANG,Januari,-0.67,2025,1/1/2025
KAB SUBANG,Februari,-1.19,2025,2/1/2025
KAB SUBANG,Maret,-0.31,2025,3/1/2025
KAB SUBANG,April,-1.47,2025,4/1/2025
KAB SUBANG,Mei,0.02,2025,5/1/2025
KAB SUBANG,Juni,2.05,2025,6/1/2025
KAB SUBANG,Juli,1.66,2025,7/1/2025
KAB SUBANG,Agustus,1.45,2025,8/1/2025
KAB SUBANG,September,3,2025,9/1/2025
KAB SUBANG,Oktober,3.56,2025,10/1/2025
KAB SUBANG,November,2.91,2025,11/1/2025
KAB SUBANG,Desember,2.97,2025,12/1/2025
KOTA BOGOR,Januari,4.4,2025,1/1/2025
KOTA BOGOR,Februari,0.72,2025,2/1/2025
KOTA BOGOR,Maret,0.75,2025,3/1/2025
KOTA BOGOR,April,0.14,2025,4/1/2025
KOTA BOGOR,Mei,-0.97,2025,5/1/2025
KOTA BOGOR,Juni,1.13,2025,6/1/2025
KOTA BOGOR,Juli,3.06,2025,7/1/2025
KOTA BOGOR,Agustus,3.28,2025,8/1/2025
KOTA BOGOR,September,4.96,2025,9/1/2025
KOTA BOGOR,Oktober,5.71,2025,10/1/2025
KOTA BOGOR,November,5.02,2025,11/1/2025
KOTA BOGOR,Desember,4.18,2025,12/1/2025
KOTA SUKABUMI,Januari,4.02,2025,1/1/2025
KOTA SUKABUMI,Februari,2.29,2025,2/1/2025
KOTA SUKABUMI,Maret,2.18,2025,3/1/2025
KOTA SUKABUMI,April,1.26,2025,4/1/2025
KOTA SUKABUMI,Mei,1.4,2025,5/1/2025
KOTA SUKABUMI,Juni,3.3,2025,6/1/2025
KOTA SUKABUMI,Juli,4.4,2025,7/1/2025
KOTA SUKABUMI,Agustus,4.21,2025,8/1/2025
KOTA SUKABUMI,September,5.07,2025,9/1/2025
KOTA SUKABUMI,Oktober,5.43,2025,10/1/2025
KOTA SUKABUMI,November,5.21,2025,11/1/2025
KOTA SUKABUMI,Desember,3.15,2025,12/1/2025
KOTA BANDUNG,Januari,3.92,2025,1/1/2025
KOTA BANDUNG,Februari,1.92,2025,2/1/2025
KOTA BANDUNG,Maret,1.79,2025,3/1/2025
KOTA BANDUNG,April,0.9,2025,4/1/2025
KOTA BANDUNG,Mei,-0.24,2025,5/1/2025
KOTA BANDUNG,Juni,0.97,2025,6/1/2025
KOTA BANDUNG,Juli,2.13,2025,7/1/2025
KOTA BANDUNG,Agustus,1.76,2025,8/1/2025
KOTA BANDUNG,September,3.73,2025,9/1/2025
KOTA BANDUNG,Oktober,4.48,2025,10/1/2025
KOTA BANDUNG,November,4.3,2025,11/1/2025
KOTA BANDUNG,Desember,4.6,2025,12/1/2025
KOTA CIREBON,Januari,2.05,2025,1/1/2025
KOTA CIREBON,Februari,-0.4,2025,2/1/2025
KOTA CIREBON,Maret,0.23,2025,3/1/2025
KOTA CIREBON,April,-1.83,2025,4/1/2025
KOTA CIREBON,Mei,-1.28,2025,5/1/2025
KOTA CIREBON,Juni,1.44,2025,6/1/2025
KOTA CIREBON,Juli,3.94,2025,7/1/2025
KOTA CIREBON,Agustus,3.14,2025,8/1/2025
KOTA CIREBON,September,4.84,2025,9/1/2025
KOTA CIREBON,Oktober,5.28,2025,10/1/2025
KOTA CIREBON,November,5.05,2025,11/1/2025
KOTA CIREBON,Desember,4.99,2025,12/1/2025
KOTA BEKASI,Januari,3.84,2025,1/1/2025
KOTA BEKASI,Februari,1.08,2025,2/1/2025
KOTA BEKASI,Maret,-0.05,2025,3/1/2025
KOTA BEKASI,April,0.79,2025,4/1/2025
KOTA BEKASI,Mei,-0.75,2025,5/1/2025
KOTA BEKASI,Juni,0.62,2025,6/1/2025
KOTA BEKASI,Juli,1.42,2025,7/1/2025
KOTA BEKASI,Agustus,0.9,2025,8/1/2025
KOTA BEKASI,September,3.07,2025,9/1/2025
KOTA BEKASI,Oktober,5.31,2025,10/1/2025
KOTA BEKASI,November,5.28,2025,11/1/2025
KOTA BEKASI,Desember,4.97,2025,12/1/2025
KOTA DEPOK,Januari,2.18,2025,1/1/2025
KOTA DEPOK,Februari,-0.84,2025,2/1/2025
KOTA DEPOK,Maret,-0.47,2025,3/1/2025
KOTA DEPOK,April,0.22,2025,4/1/2025
KOTA DEPOK,Mei,-0.26,2025,5/1/2025
KOTA DEPOK,Juni,1.36,2025,6/1/2025
KOTA DEPOK,Juli,2.72,2025,7/1/2025
KOTA DEPOK,Agustus,2.35,2025,8/1/2025
KOTA DEPOK,September,3.36,2025,9/1/2025
KOTA DEPOK,Oktober,4.23,2025,10/1/2025
KOTA DEPOK,November,3.57,2025,11/1/2025
KOTA DEPOK,Desember,3.47,2025,12/1/2025
KOTA TASIKMALAYA,Januari,2.82,2025,1/1/2025
KOTA TASIKMALAYA,Februari,-0.71,2025,2/1/2025
KOTA TASIKMALAYA,Maret,-1.69,2025,3/1/2025
KOTA TASIKMALAYA,April,-2.17,2025,4/1/2025
KOTA TASIKMALAYA,Mei,-1.53,2025,5/1/2025
KOTA TASIKMALAYA,Juni,-0.33,2025,6/1/2025
KOTA TASIKMALAYA,Juli,0.6,2025,7/1/2025
KOTA TASIKMALAYA,Agustus,0.6,2025,8/1/2025
KOTA TASIKMALAYA,September,2.3,2025,9/1/2025
KOTA TASIKMALAYA,Oktober,3.47,2025,10/1/2025
KOTA TASIKMALAYA,November,3.53,2025,11/1/2025
KOTA TASIKMALAYA,Desember,3.44,2025,12/1/2025
CILACAP,Januari,5.27,2025,1/1/2025
CILACAP,Februari,2.38,2025,2/1/2025
CILACAP,Maret,2,2025,3/1/2025
CILACAP,April,1.35,2025,4/1/2025
CILACAP,Mei,-0.58,2025,5/1/2025
CILACAP,Juni,2.6,2025,6/1/2025
CILACAP,Juli,3.6,2025,7/1/2025
CILACAP,Agustus,3.73,2025,8/1/2025
CILACAP,September,5.54,2025,9/1/2025
CILACAP,Oktober,5.21,2025,10/1/2025
CILACAP,November,4.56,2025,11/1/2025
CILACAP,Desember,4.49,2025,12/1/2025
PURWOKERTO,Januari,3.44,2025,1/1/2025
PURWOKERTO,Februari,1.01,2025,2/1/2025
PURWOKERTO,Maret,1.13,2025,3/1/2025
PURWOKERTO,April,0.7,2025,4/1/2025
PURWOKERTO,Mei,-0.68,2025,5/1/2025
PURWOKERTO,Juni,1.74,2025,6/1/2025
PURWOKERTO,Juli,2.9,2025,7/1/2025
PURWOKERTO,Agustus,2.92,2025,8/1/2025
PURWOKERTO,September,4.26,2025,9/1/2025
PURWOKERTO,Oktober,4.24,2025,10/1/2025
PURWOKERTO,November,3.77,2025,11/1/2025
PURWOKERTO,Desember,3.5,2025,12/1/2025
KAB WONOSOBO,Januari,4.25,2025,1/1/2025
KAB WONOSOBO,Februari,1.4,2025,2/1/2025
KAB WONOSOBO,Maret,0.89,2025,3/1/2025
KAB WONOSOBO,April,1,2025,4/1/2025
KAB WONOSOBO,Mei,-0.83,2025,5/1/2025
KAB WONOSOBO,Juni,1.52,2025,6/1/2025
KAB WONOSOBO,Juli,2.96,2025,7/1/2025
KAB WONOSOBO,Agustus,2.9,2025,8/1/2025
KAB WONOSOBO,September,3.63,2025,9/1/2025
KAB WONOSOBO,Oktober,4.22,2025,10/1/2025
KAB WONOSOBO,November,4.26,2025,11/1/2025
KAB WONOSOBO,Desember,3.5,2025,12/1/2025
KAB WONOGIRI,Januari,4.07,2025,1/1/2025
KAB WONOGIRI,Februari,0.36,2025,2/1/2025
KAB WONOGIRI,Maret,0.93,2025,3/1/2025
KAB WONOGIRI,April,0.62,2025,4/1/2025
KAB WONOGIRI,Mei,0.22,2025,5/1/2025
KAB WONOGIRI,Juni,3.48,2025,6/1/2025
KAB WONOGIRI,Juli,4.74,2025,7/1/2025
KAB WONOGIRI,Agustus,4.89,2025,8/1/2025
KAB WONOGIRI,September,6.01,2025,9/1/2025
KAB WONOGIRI,Oktober,5.9,2025,10/1/2025
KAB WONOGIRI,November,4.75,2025,11/1/2025
KAB WONOGIRI,Desember,4.69,2025,12/1/2025
KAB REMBANG,Januari,2.63,2025,1/1/2025
KAB REMBANG,Februari,0.15,2025,2/1/2025
KAB REMBANG,Maret,0.8,2025,3/1/2025
KAB REMBANG,April,2.36,2025,4/1/2025
KAB REMBANG,Mei,1.38,2025,5/1/2025
KAB REMBANG,Juni,2.67,2025,6/1/2025
KAB REMBANG,Juli,4.62,2025,7/1/2025
KAB REMBANG,Agustus,4.02,2025,8/1/2025
KAB REMBANG,September,4.75,2025,9/1/2025
KAB REMBANG,Oktober,5.24,2025,10/1/2025
KAB REMBANG,November,4.6,2025,11/1/2025
KAB REMBANG,Desember,3.57,2025,12/1/2025
KUDUS,Januari,3.45,2025,1/1/2025
KUDUS,Februari,0.61,2025,2/1/2025
KUDUS,Maret,1.21,2025,3/1/2025
KUDUS,April,1.44,2025,4/1/2025
KUDUS,Mei,0.25,2025,5/1/2025
KUDUS,Juni,2.26,2025,6/1/2025
KUDUS,Juli,3.42,2025,7/1/2025
KUDUS,Agustus,3.67,2025,8/1/2025
KUDUS,September,4.53,2025,9/1/2025
KUDUS,Oktober,5.21,2025,10/1/2025
KUDUS,November,4.83,2025,11/1/2025
KUDUS,Desember,4.41,2025,12/1/2025
KOTA SURAKARTA,Januari,4.24,2025,1/1/2025
KOTA SURAKARTA,Februari,0.36,2025,2/1/2025
KOTA SURAKARTA,Maret,0.45,2025,3/1/2025
KOTA SURAKARTA,April,-0.91,2025,4/1/2025
KOTA SURAKARTA,Mei,-1.71,2025,5/1/2025
KOTA SURAKARTA,Juni,0.94,2025,6/1/2025
KOTA SURAKARTA,Juli,1.89,2025,7/1/2025
KOTA SURAKARTA,Agustus,1.73,2025,8/1/2025
KOTA SURAKARTA,September,3.74,2025,9/1/2025
KOTA SURAKARTA,Oktober,4.64,2025,10/1/2025
KOTA SURAKARTA,November,5.26,2025,11/1/2025
KOTA SURAKARTA,Desember,5.14,2025,12/1/2025
KOTA SEMARANG,Januari,4.84,2025,1/1/2025
KOTA SEMARANG,Februari,1.7,2025,2/1/2025
KOTA SEMARANG,Maret,0.8,2025,3/1/2025
KOTA SEMARANG,April,0.45,2025,4/1/2025
KOTA SEMARANG,Mei,-0.38,2025,5/1/2025
KOTA SEMARANG,Juni,2.24,2025,6/1/2025
KOTA SEMARANG,Juli,3.54,2025,7/1/2025
KOTA SEMARANG,Agustus,3.72,2025,8/1/2025
KOTA SEMARANG,September,4.65,2025,9/1/2025
KOTA SEMARANG,Oktober,4.68,2025,10/1/2025
KOTA SEMARANG,November,4.68,2025,11/1/2025
KOTA SEMARANG,Desember,4.13,2025,12/1/2025
KOTA TEGAL,Januari,4.34,2025,1/1/2025
KOTA TEGAL,Februari,0.93,2025,2/1/2025
KOTA TEGAL,Maret,1.26,2025,3/1/2025
KOTA TEGAL,April,0.09,2025,4/1/2025
KOTA TEGAL,Mei,-0.06,2025,5/1/2025
KOTA TEGAL,Juni,1.22,2025,6/1/2025
KOTA TEGAL,Juli,3.01,2025,7/1/2025
KOTA TEGAL,Agustus,3.29,2025,8/1/2025
KOTA TEGAL,September,4.72,2025,9/1/2025
KOTA TEGAL,Oktober,4.93,2025,10/1/2025
KOTA TEGAL,November,4.37,2025,11/1/2025
KOTA TEGAL,Desember,4.24,2025,12/1/2025
KAB GUNUNGKIDUL,Januari,1.76,2025,1/1/2025
KAB GUNUNGKIDUL,Februari,0.01,2025,2/1/2025
KAB GUNUNGKIDUL,Maret,-0.57,2025,3/1/2025
KAB GUNUNGKIDUL,April,0.82,2025,4/1/2025
KAB GUNUNGKIDUL,Mei,0.73,2025,5/1/2025
KAB GUNUNGKIDUL,Juni,2.85,2025,6/1/2025
KAB GUNUNGKIDUL,Juli,3.02,2025,7/1/2025
KAB GUNUNGKIDUL,Agustus,2.56,2025,8/1/2025
KAB GUNUNGKIDUL,September,3.91,2025,9/1/2025
KAB GUNUNGKIDUL,Oktober,4.38,2025,10/1/2025
KAB GUNUNGKIDUL,November,4.56,2025,11/1/2025
KAB GUNUNGKIDUL,Desember,5.35,2025,12/1/2025
KOTA YOGYAKARTA,Januari,3.83,2025,1/1/2025
KOTA YOGYAKARTA,Februari,1.52,2025,2/1/2025
KOTA YOGYAKARTA,Maret,1.06,2025,3/1/2025
KOTA YOGYAKARTA,April,0.85,2025,4/1/2025
KOTA YOGYAKARTA,Mei,-0.55,2025,5/1/2025
KOTA YOGYAKARTA,Juni,1.61,2025,6/1/2025
KOTA YOGYAKARTA,Juli,2.95,2025,7/1/2025
KOTA YOGYAKARTA,Agustus,2.83,2025,8/1/2025
KOTA YOGYAKARTA,September,4.22,2025,9/1/2025
KOTA YOGYAKARTA,Oktober,4.55,2025,10/1/2025
KOTA YOGYAKARTA,November,4.94,2025,11/1/2025
KOTA YOGYAKARTA,Desember,5.07,2025,12/1/2025
KAB TULUNGAGUNG,Januari,3.22,2025,1/1/2025
KAB TULUNGAGUNG,Februari,1.18,2025,2/1/2025
KAB TULUNGAGUNG,Maret,1.4,2025,3/1/2025
KAB TULUNGAGUNG,April,-1,2025,4/1/2025
KAB TULUNGAGUNG,Mei,-0.38,2025,5/1/2025
KAB TULUNGAGUNG,Juni,2.86,2025,6/1/2025
KAB TULUNGAGUNG,Juli,3.58,2025,7/1/2025
KAB TULUNGAGUNG,Agustus,3.26,2025,8/1/2025
KAB TULUNGAGUNG,September,4.89,2025,9/1/2025
KAB TULUNGAGUNG,Oktober,4.2,2025,10/1/2025
KAB TULUNGAGUNG,November,3.52,2025,11/1/2025
KAB TULUNGAGUNG,Desember,3.71,2025,12/1/2025
JEMBER,Januari,6,2025,1/1/2025
JEMBER,Februari,3.16,2025,2/1/2025
JEMBER,Maret,2.59,2025,3/1/2025
JEMBER,April,0.08,2025,4/1/2025
JEMBER,Mei,-1.17,2025,5/1/2025
JEMBER,Juni,1.51,2025,6/1/2025
JEMBER,Juli,2.68,2025,7/1/2025
JEMBER,Agustus,2.94,2025,8/1/2025
JEMBER,September,4.11,2025,9/1/2025
JEMBER,Oktober,3.85,2025,10/1/2025
JEMBER,November,3.46,2025,11/1/2025
JEMBER,Desember,4.38,2025,12/1/2025
BANYUWANGI,Januari,3.74,2025,1/1/2025
BANYUWANGI,Februari,1.25,2025,2/1/2025
BANYUWANGI,Maret,1.85,2025,3/1/2025
BANYUWANGI,April,-0.03,2025,4/1/2025
BANYUWANGI,Mei,-2.08,2025,5/1/2025
BANYUWANGI,Juni,1.35,2025,6/1/2025
BANYUWANGI,Juli,2.71,2025,7/1/2025
BANYUWANGI,Agustus,3.5,2025,8/1/2025
BANYUWANGI,September,4.54,2025,9/1/2025
BANYUWANGI,Oktober,4.18,2025,10/1/2025
BANYUWANGI,November,4.24,2025,11/1/2025
BANYUWANGI,Desember,4.7,2025,12/1/2025
KAB BOJONEGORO,Januari,-0.72,2025,1/1/2025
KAB BOJONEGORO,Februari,-2.13,2025,2/1/2025
KAB BOJONEGORO,Maret,-1.73,2025,3/1/2025
KAB BOJONEGORO,April,-2.86,2025,4/1/2025
KAB BOJONEGORO,Mei,-1.96,2025,5/1/2025
KAB BOJONEGORO,Juni,2.28,2025,6/1/2025
KAB BOJONEGORO,Juli,3.48,2025,7/1/2025
KAB BOJONEGORO,Agustus,3.56,2025,8/1/2025
KAB BOJONEGORO,September,5.18,2025,9/1/2025
KAB BOJONEGORO,Oktober,5.41,2025,10/1/2025
KAB BOJONEGORO,November,4.65,2025,11/1/2025
KAB BOJONEGORO,Desember,4.72,2025,12/1/2025
KAB GRESIK,Januari,4.4,2025,1/1/2025
KAB GRESIK,Februari,0.9,2025,2/1/2025
KAB GRESIK,Maret,1.08,2025,3/1/2025
KAB GRESIK,April,-0.53,2025,4/1/2025
KAB GRESIK,Mei,-2.27,2025,5/1/2025
KAB GRESIK,Juni,0.89,2025,6/1/2025
KAB GRESIK,Juli,2.75,2025,7/1/2025
KAB GRESIK,Agustus,2.31,2025,8/1/2025
KAB GRESIK,September,3.02,2025,9/1/2025
KAB GRESIK,Oktober,3.17,2025,10/1/2025
KAB GRESIK,November,2.77,2025,11/1/2025
KAB GRESIK,Desember,3.49,2025,12/1/2025
SUMENEP,Januari,1.54,2025,1/1/2025
SUMENEP,Februari,-1.01,2025,2/1/2025
SUMENEP,Maret,-0.49,2025,3/1/2025
SUMENEP,April,-1.88,2025,4/1/2025
SUMENEP,Mei,-1.03,2025,5/1/2025
SUMENEP,Juni,2.06,2025,6/1/2025
SUMENEP,Juli,3.27,2025,7/1/2025
SUMENEP,Agustus,3.59,2025,8/1/2025
SUMENEP,September,4.52,2025,9/1/2025
SUMENEP,Oktober,4,2025,10/1/2025
SUMENEP,November,3.07,2025,11/1/2025
SUMENEP,Desember,3.79,2025,12/1/2025
KOTA KEDIRI,Januari,3.54,2025,1/1/2025
KOTA KEDIRI,Februari,0.28,2025,2/1/2025
KOTA KEDIRI,Maret,-0.24,2025,3/1/2025
KOTA KEDIRI,April,-0.82,2025,4/1/2025
KOTA KEDIRI,Mei,-1.05,2025,5/1/2025
KOTA KEDIRI,Juni,2.59,2025,6/1/2025
KOTA KEDIRI,Juli,2.84,2025,7/1/2025
KOTA KEDIRI,Agustus,2.48,2025,8/1/2025
KOTA KEDIRI,September,4.56,2025,9/1/2025
KOTA KEDIRI,Oktober,4.6,2025,10/1/2025
KOTA KEDIRI,November,4.81,2025,11/1/2025
KOTA KEDIRI,Desember,4.59,2025,12/1/2025
KOTA MALANG,Januari,3.25,2025,1/1/2025
KOTA MALANG,Februari,0.54,2025,2/1/2025
KOTA MALANG,Maret,-0.06,2025,3/1/2025
KOTA MALANG,April,-0.83,2025,4/1/2025
KOTA MALANG,Mei,-1.07,2025,5/1/2025
KOTA MALANG,Juni,1.74,2025,6/1/2025
KOTA MALANG,Juli,2.12,2025,7/1/2025
KOTA MALANG,Agustus,2.48,2025,8/1/2025
KOTA MALANG,September,4.01,2025,9/1/2025
KOTA MALANG,Oktober,4.06,2025,10/1/2025
KOTA MALANG,November,3.75,2025,11/1/2025
KOTA MALANG,Desember,3.62,2025,12/1/2025
KOTA PROBOLINGGO,Januari,2.96,2025,1/1/2025
KOTA PROBOLINGGO,Februari,0.79,2025,2/1/2025
KOTA PROBOLINGGO,Maret,0.31,2025,3/1/2025
KOTA PROBOLINGGO,April,-0.86,2025,4/1/2025
KOTA PROBOLINGGO,Mei,-1.15,2025,5/1/2025
KOTA PROBOLINGGO,Juni,1.3,2025,6/1/2025
KOTA PROBOLINGGO,Juli,2.06,2025,7/1/2025
KOTA PROBOLINGGO,Agustus,2.21,2025,8/1/2025
KOTA PROBOLINGGO,September,3.42,2025,9/1/2025
KOTA PROBOLINGGO,Oktober,3.22,2025,10/1/2025
KOTA PROBOLINGGO,November,2.57,2025,11/1/2025
KOTA PROBOLINGGO,Desember,3.26,2025,12/1/2025
KOTA MADIUN,Januari,2.93,2025,1/1/2025
KOTA MADIUN,Februari,-0.22,2025,2/1/2025
KOTA MADIUN,Maret,-1,2025,3/1/2025
KOTA MADIUN,April,-1.27,2025,4/1/2025
KOTA MADIUN,Mei,-1.6,2025,5/1/2025
KOTA MADIUN,Juni,2.35,2025,6/1/2025
KOTA MADIUN,Juli,3.42,2025,7/1/2025
KOTA MADIUN,Agustus,3.2,2025,8/1/2025
KOTA MADIUN,September,4.04,2025,9/1/2025
KOTA MADIUN,Oktober,4.14,2025,10/1/2025
KOTA MADIUN,November,3.51,2025,11/1/2025
KOTA MADIUN,Desember,4.98,2025,12/1/2025
KOTA SURABAYA,Januari,4.16,2025,1/1/2025
KOTA SURABAYA,Februari,1.31,2025,2/1/2025
KOTA SURABAYA,Maret,1.08,2025,3/1/2025
KOTA SURABAYA,April,-0.49,2025,4/1/2025
KOTA SURABAYA,Mei,-0.83,2025,5/1/2025
KOTA SURABAYA,Juni,2.1,2025,6/1/2025
KOTA SURABAYA,Juli,3.06,2025,7/1/2025
KOTA SURABAYA,Agustus,3.3,2025,8/1/2025
KOTA SURABAYA,September,4.99,2025,9/1/2025
KOTA SURABAYA,Oktober,4.82,2025,10/1/2025
KOTA SURABAYA,November,4.48,2025,11/1/2025
KOTA SURABAYA,Desember,5,2025,12/1/2025
KAB PANDEGLANG,Januari,3.31,2025,1/1/2025
KAB PANDEGLANG,Februari,0.04,2025,2/1/2025
KAB PANDEGLANG,Maret,0.27,2025,3/1/2025
KAB PANDEGLANG,April,0.05,2025,4/1/2025
KAB PANDEGLANG,Mei,1.68,2025,5/1/2025
KAB PANDEGLANG,Juni,3.88,2025,6/1/2025
KAB PANDEGLANG,Juli,5.69,2025,7/1/2025
KAB PANDEGLANG,Agustus,4.47,2025,8/1/2025
KAB PANDEGLANG,September,5.6,2025,9/1/2025
KAB PANDEGLANG,Oktober,5.79,2025,10/1/2025
KAB PANDEGLANG,November,4.32,2025,11/1/2025
KAB PANDEGLANG,Desember,5.01,2025,12/1/2025
KAB LEBAK,Januari,3.12,2025,1/1/2025
KAB LEBAK,Februari,0.89,2025,2/1/2025
KAB LEBAK,Maret,1.09,2025,3/1/2025
KAB LEBAK,April,1.51,2025,4/1/2025
KAB LEBAK,Mei,1.18,2025,5/1/2025
KAB LEBAK,Juni,2.2,2025,6/1/2025
KAB LEBAK,Juli,3.34,2025,7/1/2025
KAB LEBAK,Agustus,1.37,2025,8/1/2025
KAB LEBAK,September,3.76,2025,9/1/2025
KAB LEBAK,Oktober,4.62,2025,10/1/2025
KAB LEBAK,November,4.6,2025,11/1/2025
KAB LEBAK,Desember,4.05,2025,12/1/2025
KOTA TANGERANG,Januari,1.07,2025,1/1/2025
KOTA TANGERANG,Februari,0.03,2025,2/1/2025
KOTA TANGERANG,Maret,-1.1,2025,3/1/2025
KOTA TANGERANG,April,-0.25,2025,4/1/2025
KOTA TANGERANG,Mei,-0.81,2025,5/1/2025
KOTA TANGERANG,Juni,0.1,2025,6/1/2025
KOTA TANGERANG,Juli,2.34,2025,7/1/2025
KOTA TANGERANG,Agustus,2.02,2025,8/1/2025
KOTA TANGERANG,September,3.93,2025,9/1/2025
KOTA TANGERANG,Oktober,4.9,2025,10/1/2025
KOTA TANGERANG,November,4.51,2025,11/1/2025
KOTA TANGERANG,Desember,4.68,2025,12/1/2025
KOTA CILEGON,Januari,2.17,2025,1/1/2025
KOTA CILEGON,Februari,-0.72,2025,2/1/2025
KOTA CILEGON,Maret,-0.25,2025,3/1/2025
KOTA CILEGON,April,-0.61,2025,4/1/2025
KOTA CILEGON,Mei,-2.41,2025,5/1/2025
KOTA CILEGON,Juni,0,2025,6/1/2025
KOTA CILEGON,Juli,2.05,2025,7/1/2025
KOTA CILEGON,Agustus,1.94,2025,8/1/2025
KOTA CILEGON,September,3.72,2025,9/1/2025
KOTA CILEGON,Oktober,3.92,2025,10/1/2025
KOTA CILEGON,November,3.6,2025,11/1/2025
KOTA CILEGON,Desember,3.76,2025,12/1/2025
KOTA SERANG,Januari,3.35,2025,1/1/2025
KOTA SERANG,Februari,-1.92,2025,2/1/2025
KOTA SERANG,Maret,-1.45,2025,3/1/2025
KOTA SERANG,April,-2.28,2025,4/1/2025
KOTA SERANG,Mei,-1.99,2025,5/1/2025
KOTA SERANG,Juni,-0.69,2025,6/1/2025
KOTA SERANG,Juli,2.79,2025,7/1/2025
KOTA SERANG,Agustus,2.81,2025,8/1/2025
KOTA SERANG,September,4.25,2025,9/1/2025
KOTA SERANG,Oktober,5.93,2025,10/1/2025
KOTA SERANG,November,4.65,2025,11/1/2025
KOTA SERANG,Desember,4.6,2025,12/1/2025
KAB TABANAN,Januari,9.06,2025,1/1/2025
KAB TABANAN,Februari,4.89,2025,2/1/2025
KAB TABANAN,Maret,4.33,2025,3/1/2025
KAB TABANAN,April,3.19,2025,4/1/2025
KAB TABANAN,Mei,0.97,2025,5/1/2025
KAB TABANAN,Juni,5.91,2025,6/1/2025
KAB TABANAN,Juli,7.25,2025,7/1/2025
KAB TABANAN,Agustus,4.78,2025,8/1/2025
KAB TABANAN,September,2.68,2025,9/1/2025
